CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.junit.internal.runners.rules.RuleMemberValidator$DeclaringClassMustBePublic;0.0;17.0;1.0;7.0;2.0;1.0;10.0;1.0;0.0;0.0;1.0
org.junit.internal.requests.SortingRequest;0.0;7.0;2.0;3.0;1.0;0.0;14.0;0.0;0.0;7.0;3.0
org.junit.rules.ErrorCollector;0.0;19.0;2.0;13.0;3.0;9.0;49.0;0.6;0.75;16.0;1.0
org.junit.rules.ExternalResource;1.0;9.0;1.0;9.0;2.0;6.0;33.0;1.0;0.0;9.0;2.0
org.junit.experimental.results.FailureList;0.0;9.0;1.0;3.0;2.0;0.0;18.0;0.0;0.0;9.0;2.0
org.junit.internal.runners.statements.InvokeMethod;0.0;7.0;2.0;2.0;0.0;0.0;12.0;0.0;0.0;7.0;2.0
org.junit.internal.ComparisonCriteria;2.0;13.0;1.0;15.0;18.0;6.0;70.0;1.0;0.0;13.0;4.0
org.junit.experimental.categories.IncludeCategories$IncludesAny;0.0;13.0;3.0;2.0;1.0;0.0;12.0;1.0;0.0;0.0;1.0
org.junit.runner.notification.RunNotifier$SafeNotifier;0.0;14.0;1.0;6.0;1.0;1.0;26.0;0.5;1.0;0.0;1.0
junit.framework.JUnit4TestCaseFacade;0.0;11.0;1.0;6.0;3.0;6.0;23.0;0.75;1.0;11.0;2.0
org.junit.experimental.theories.internal.AllMembersSupplier$MethodParameterValue;0.0;16.0;2.0;8.0;4.0;0.0;28.0;0.0;0.0;0.0;1.0
org.junit.internal.runners.model.EachTestNotifier;0.0;10.0;1.0;14.0;3.0;5.0;38.0;0.16666666666666663;0.2;10.0;2.0
junit.framework.TestFailure;0.0;10.0;1.0;10.0;6.0;13.0;59.0;0.6666666666666667;0.8;10.0;3.0
org.junit.runner.Description;0.0;25.0;1.0;48.0;38.0;286.0;285.0;0.9288888888888889;0.9675925925925926;20.0;42.0
org.junit.validator.AnnotationValidator;1.0;8.0;1.0;3.0;3.0;0.0;39.0;0.0;0.0;8.0;4.0
org.junit.runner.Result$SerializedForm;0.0;21.0;1.0;7.0;1.0;1.0;39.0;0.5833333333333333;1.1666666666666665;0.0;1.0
org.junit.matchers.JUnitMatchers;0.0;18.0;1.0;20.0;10.0;45.0;97.0;1.0;0.0;13.0;2.0
junit.framework.JUnit4TestAdapter;0.0;24.0;1.0;24.0;11.0;33.0;69.0;0.7;0.7777777777777778;23.0;2.0
org.junit.internal.runners.TestClass;0.0;26.0;1.0;25.0;29.0;49.0;85.0;0.6363636363636364;0.7;21.0;5.0
org.junit.internal.runners.statements.FailOnTimeout$Builder;0.0;12.0;1.0;3.0;9.0;3.0;58.0;0.6666666666666667;1.0;0.0;3.0
org.junit.runner.JUnitCommandLineParseResult$CommandLineParserError;0.0;4.0;3.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;1.0
org.junit.experimental.categories.ExcludeCategories;0.0;15.0;2.0;1.0;1.0;0.0;25.0;1.0;0.0;15.0;1.0
org.junit.internal.ExactComparisonCriteria;0.0;6.0;2.0;2.0;0.0;0.0;4.0;1.0;0.0;6.0;2.0
org.junit.validator.AnnotationsValidator;0.0;36.0;1.0;3.0;2.0;0.0;98.0;0.0;0.0;25.0;2.0
org.junit.rules.Stopwatch$Clock;0.0;4.0;1.0;2.0;1.0;0.0;4.0;1.0;0.0;0.0;1.0
org.junit.internal.builders.JUnit3Builder;0.0;12.0;2.0;4.0;4.0;1.0;11.0;1.0;0.0;11.0;2.0
org.junit.internal.builders.IgnoredBuilder;0.0;11.0;2.0;2.0;3.0;0.0;7.0;1.0;0.0;10.0;2.0
org.junit.runners.model.FrameworkMethod;0.0;27.0;2.0;38.0;33.0;33.0;182.0;0.11111111111111116;0.11764705882352941;23.0;17.0
org.junit.experimental.theories.internal.SpecificDataPointsSupplier;0.0;18.0;3.0;13.0;12.0;6.0;73.0;1.0;0.0;15.0;1.0
org.junit.runner.JUnitCore;0.0;21.0;1.0;36.0;10.0;75.0;142.0;0.7692307692307692;0.8333333333333334;21.0;4.0
org.junit.runner.Result;0.0;34.0;1.0;15.0;9.0;43.0;170.0;0.9125;1.0138888888888888;33.0;10.0
org.junit.internal.AssumptionViolatedException;1.0;15.0;3.0;6.0;5.0;1.0;95.0;0.6;1.2;15.0;10.0
org.junit.internal.matchers.ThrowableMessageMatcher;0.0;14.0;3.0;9.0;2.0;3.0;28.0;0.25;0.3333333333333333;10.0;2.0
org.junit.runners.BlockJUnit4ClassRunner;3.0;51.0;3.0;95.0;50.0;496.0;379.0;0.96875;1.0;43.0;5.0
org.junit.runners.model.FrameworkMember;2.0;10.0;1.0;12.0;6.0;28.0;33.0;1.0;0.0;9.0;7.0
org.junit.internal.builders.SuiteMethodBuilder;0.0;13.0;2.0;4.0;5.0;1.0;16.0;1.0;0.0;12.0;2.0
org.junit.internal.runners.MethodRoadie;0.0;35.0;1.0;39.0;16.0;21.0;135.0;0.65625;0.75;34.0;2.0
org.junit.runners.Suite;3.0;27.0;3.0;11.0;6.0;10.0;102.0;0.8;1.0;25.0;6.0
org.junit.experimental.theories.internal.Assignments;0.0;28.0;1.0;41.0;36.0;72.0;132.0;0.7142857142857143;0.7692307692307693;23.0;2.0
org.junit.internal.builders.IgnoredClassRunner;0.0;8.0;2.0;5.0;1.0;1.0;15.0;0.5;1.0;8.0;2.0
org.junit.internal.runners.rules.RuleMemberValidator$FieldMustBeARule;0.0;14.0;1.0;3.0;1.0;0.0;6.0;1.0;0.0;0.0;1.0
org.junit.internal.runners.FailedBefore;0.0;4.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;3.0
org.junit.runners.model.FrameworkField;0.0;17.0;2.0;20.0;10.0;17.0;65.0;0.19999999999999996;0.2222222222222222;15.0;6.0
org.junit.experimental.max.MaxHistory$RememberingListener;0.0;15.0;2.0;11.0;0.0;5.0;26.0;0.625;0.8333333333333334;0.0;1.0
org.junit.experimental.theories.internal.ParameterizedAssertionError;0.0;15.0;3.0;16.0;9.0;10.0;42.0;1.0;1.25;13.0;2.0
org.junit.rules.TestWatchman;0.0;11.0;1.0;11.0;1.0;10.0;45.0;1.0;0.0;11.0;1.0
org.junit.runner.Runner;5.0;7.0;1.0;5.0;1.0;3.0;20.0;1.0;0.0;7.0;28.0
org.junit.experimental.theories.internal.BooleanSupplier;0.0;9.0;2.0;3.0;1.0;0.0;7.0;1.0;0.0;9.0;2.0
org.junit.runners.model.InitializationError;0.0;7.0;3.0;1.0;1.0;0.0;35.0;0.5;0.5;7.0;19.0
org.junit.experimental.categories.CategoryFilterFactory;2.0;13.0;1.0;9.0;3.0;3.0;32.0;1.0;0.0;12.0;3.0
org.junit.internal.runners.TestMethod;0.0;22.0;1.0;16.0;16.0;21.0;50.0;0.625;0.7142857142857143;21.0;3.0
