CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.net.tftp.TFTPPacketException;0.0;4.0;3.0;0.0;0.0;0.0;20.0;1.0;0.0;4.0;10.0
org.apache.commons.net.ftp.FTPClient;2.0;79.0;3.0;299.0;389.0;9096.0;3679.0;0.9744525547445255;0.9816176470588235;76.0;5.0
org.apache.commons.net.DefaultSocketFactory;0.0;14.0;2.0;10.0;18.0;18.0;186.0;0.375;0.42857142857142855;14.0;2.0
org.apache.commons.net.imap.IMAP;3.0;29.0;2.0;54.0;42.0;158.0;432.0;0.9052631578947369;0.9555555555555555;28.0;8.0
org.apache.commons.net.imap.IMAPReply;0.0;10.0;1.0;17.0;20.0;26.0;143.0;0.8833333333333333;1.0095238095238095;10.0;6.0
org.apache.commons.net.tftp.TFTPWriteRequestPacket;0.0;10.0;3.0;5.0;1.0;0.0;41.0;1.0;0.0;10.0;3.0
org.apache.commons.net.pop3.POP3SClient;1.0;32.0;4.0;41.0;21.0;109.0;335.0;0.8977272727272727;0.9575757575757575;32.0;3.0
org.apache.commons.net.bsd.RCommandClient;1.0;23.0;3.0;33.0;24.0;30.0;319.0;0.7037037037037037;0.7916666666666667;23.0;3.0
examples.ntp.NTPClient;0.0;26.0;1.0;43.0;30.0;1.0;132.0;0.5;1.0;26.0;1.0
org.apache.commons.net.ftp.FTPReply;0.0;4.0;1.0;6.0;24.0;15.0;171.0;1.0;1.2;4.0;7.0
org.apache.commons.net.ftp.FTPClient$CSL;0.0;16.0;1.0;11.0;4.0;2.0;46.0;0.5333333333333333;0.8;0.0;1.0
examples.nntp.ListNewsgroups;0.0;14.0;1.0;11.0;7.0;0.0;57.0;1.0;0.0;14.0;1.0
org.apache.commons.net.nntp.NNTP;1.0;27.0;2.0;66.0;52.0;882.0;938.0;0.9447674418604651;0.9672619047619048;27.0;5.0
org.apache.commons.net.ftp.parser.VMSFTPEntryParser;1.0;22.0;4.0;32.0;29.0;10.0;220.0;0.9;1.125;22.0;2.0
org.apache.commons.net.ftp.FTPClient$NatServerResolverImpl;0.0;10.0;1.0;5.0;3.0;0.0;19.0;0.0;0.0;0.0;1.0
examples.unix.rshell;0.0;14.0;1.0;10.0;2.0;0.0;67.0;1.0;0.0;14.0;1.0
examples.mail.IMAPExportMbox$MboxListener;0.0;31.0;1.0;24.0;23.0;0.0;120.0;0.4545454545454546;0.9090909090909092;0.0;1.0
examples.nntp.MessageThreading;0.0;20.0;1.0;12.0;9.0;0.0;51.0;1.0;0.0;20.0;1.0
org.apache.commons.net.nntp.NewsgroupIterator;0.0;14.0;1.0;8.0;3.0;3.0;27.0;0.25;0.3333333333333333;10.0;2.0
org.apache.commons.net.ftp.FTPSCommand;0.0;5.0;1.0;1.0;1.0;0.0;25.0;0.9090909090909091;0.9090909090909091;5.0;1.0
org.apache.commons.net.ftp.parser.VMSVersioningFTPEntryParser;0.0;21.0;5.0;17.0;13.0;1.0;112.0;0.75;1.5;18.0;2.0
examples.unix.chargen;0.0;21.0;1.0;22.0;16.0;3.0;112.0;1.0;0.0;21.0;1.0
