CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.bcel.verifier.exc.StructuralCodeConstraintException;1.0;4.0;6.0;0.0;0.0;0.0;13.0;1.0;0.0;4.0;8.0
org.apache.bcel.verifier.statics.IntList;0.0;9.0;1.0;7.0;5.0;0.0;21.0;0.0;0.0;8.0;2.0
org.apache.bcel.classfile.ConstantClass;0.0;15.0;2.0;15.0;4.0;11.0;98.0;0.2857142857142857;0.3333333333333333;15.0;17.0
org.apache.bcel.generic.BranchInstruction;4.0;17.0;2.0;31.0;29.0;80.0;250.0;0.6458333333333333;0.6888888888888888;17.0;42.0
org.apache.bcel.util.ClassQueue;0.0;11.0;1.0;8.0;3.0;0.0;27.0;0.0;0.0;10.0;2.0
org.apache.bcel.classfile.ConstantString;0.0;15.0;2.0;15.0;4.0;11.0;97.0;0.2857142857142857;0.3333333333333333;15.0;15.0
org.apache.bcel.verifier.structurals.UninitializedObjectType;0.0;10.0;3.0;5.0;5.0;0.0;36.0;0.0;0.0;10.0;7.0
org.apache.bcel.generic.LSUB;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.MethodGen$BranchTarget;0.0;5.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0
org.apache.bcel.generic.F2D;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.statics.Pass3aVerifier;0.0;107.0;2.0;39.0;52.0;8.0;1228.0;0.5416666666666667;0.65;107.0;2.0
org.apache.bcel.generic.EmptyVisitor;3.0;186.0;1.0;181.0;0.0;16290.0;906.0;1.0;0.0;186.0;5.0
org.apache.bcel.generic.F2I;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.EnumElementValueGen;0.0;18.0;2.0;16.0;6.0;6.0;111.0;0.3571428571428571;0.4166666666666667;18.0;2.0
org.apache.bcel.util.CodeHTML;0.0;38.0;1.0;58.0;180.0;1.0;536.0;0.5555555555555556;0.8333333333333334;38.0;2.0
org.apache.bcel.generic.CPInstruction;9.0;23.0;2.0;22.0;8.0;6.0;111.0;0.1428571428571429;0.16666666666666666;23.0;24.0
org.apache.bcel.generic.F2L;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.IF_ACMPNE;0.0;9.0;4.0;7.0;1.0;1.0;38.0;1.0;0.0;9.0;8.0
org.apache.bcel.generic.ReturnInstruction;6.0;17.0;2.0;5.0;16.0;3.0;53.0;1.0;0.0;16.0;18.0
org.apache.bcel.verifier.statics.Pass2Verifier;0.0;78.0;2.0;48.0;57.0;80.0;1484.0;0.75;0.8076923076923077;75.0;2.0
org.apache.bcel.verifier.VerifierFactory;0.0;15.0;1.0;14.0;5.0;6.0;72.0;0.5;0.625;13.0;10.0
org.apache.bcel.verifier.NativeVerifier;0.0;14.0;1.0;8.0;2.0;0.0;43.0;1.0;0.0;14.0;1.0
org.apache.bcel.generic.I2S;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.IMPDEP1;0.0;8.0;2.0;2.0;0.0;0.0;18.0;1.0;0.0;8.0;6.0
org.apache.bcel.generic.MethodGen$BranchStack;0.0;13.0;1.0;11.0;7.0;4.0;32.0;0.5;0.6666666666666666;0.0;1.0
org.apache.bcel.classfile.PMGClass;0.0;15.0;2.0;19.0;6.0;33.0;139.0;0.6;0.6666666666666666;15.0;2.0
org.apache.bcel.generic.RETURN;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.ReferenceType;3.0;16.0;2.0;21.0;106.0;5.0;300.0;1.0;0.0;16.0;13.0
org.apache.bcel.generic.LAND;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.MULTIANEWARRAY;0.0;29.0;3.0;27.0;7.0;21.0;118.0;0.33333333333333337;0.375;29.0;9.0
org.apache.bcel.classfile.AccessFlags;4.0;7.0;1.0;39.0;22.0;476.0;191.0;0.45945945945945943;0.4722222222222222;7.0;18.0
org.apache.bcel.classfile.StackMapType;0.0;17.0;1.0;19.0;27.0;34.0;131.0;0.6363636363636364;0.7;17.0;2.0
org.apache.bcel.classfile.AnnotationElementValue;0.0;12.0;2.0;9.0;3.0;3.0;38.0;0.25;0.3333333333333333;12.0;4.0
org.apache.bcel.generic.IRETURN;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.IMPDEP2;0.0;8.0;2.0;2.0;0.0;0.0;18.0;1.0;0.0;8.0;6.0
org.apache.bcel.classfile.ConstantInterfaceMethodref;0.0;9.0;3.0;2.0;0.0;0.0;40.0;1.0;0.0;9.0;11.0
org.apache.bcel.generic.FASTORE;0.0;7.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;7.0;7.0
org.apache.bcel.classfile.BootstrapMethod;0.0;18.0;1.0;19.0;12.0;14.0;132.0;0.38888888888888884;0.4375;18.0;2.0
org.apache.bcel.classfile.LineNumberTable;0.0;18.0;2.0;22.0;36.0;7.0;180.0;0.5;0.5714285714285714;18.0;12.0
org.apache.bcel.util.JavaWrapper;0.0;21.0;1.0;21.0;12.0;3.0;78.0;0.6666666666666667;1.0;20.0;1.0
org.apache.bcel.generic.RET;0.0;20.0;2.0;17.0;13.0;13.0;114.0;0.4375;0.5;20.0;12.0
org.apache.bcel.classfile.ConstantUtf8$CACHE_HOLDER;0.0;17.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;1.0
org.apache.bcel.generic.ICONST;0.0;16.0;2.0;9.0;2.0;3.0;53.0;0.6666666666666667;1.0;16.0;7.0
org.apache.bcel.generic.LOOKUPSWITCH;0.0;16.0;4.0;25.0;4.0;3.0;72.0;1.0;0.0;16.0;8.0
org.apache.bcel.classfile.ConstantPackage;0.0;15.0;2.0;15.0;4.0;11.0;98.0;0.2857142857142857;0.3333333333333333;15.0;5.0
org.apache.bcel.generic.FieldInstruction;4.0;12.0;4.0;15.0;5.0;10.0;54.0;1.0;0.0;12.0;12.0
org.apache.bcel.generic.ILOAD;0.0;7.0;4.0;3.0;0.0;0.0;31.0;1.0;0.0;7.0;10.0
org.apache.bcel.generic.FieldOrMethod;2.0;21.0;3.0;22.0;11.0;15.0;106.0;1.0;0.0;21.0;8.0
org.apache.bcel.verifier.structurals.GenericArray;0.0;7.0;2.0;2.0;1.0;0.0;7.0;1.0;1.0;7.0;2.0
org.apache.bcel.verifier.statics.Pass2Verifier$InnerClassDetector;0.0;14.0;2.0;8.0;3.0;0.0;28.0;0.33333333333333337;0.6666666666666667;0.0;1.0
org.apache.bcel.classfile.RuntimeInvisibleAnnotations;0.0;12.0;3.0;5.0;1.0;1.0;32.0;1.0;0.0;12.0;4.0
org.apache.bcel.classfile.SimpleElementValue;0.0;27.0;2.0;28.0;55.0;71.0;196.0;0.8571428571428572;0.9230769230769231;27.0;4.0
org.apache.bcel.classfile.Signature;0.0;20.0;2.0;38.0;45.0;72.0;235.0;0.6923076923076923;0.75;20.0;7.0
org.apache.bcel.generic.I2C;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.I2B;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.structurals.ExceptionHandler;0.0;4.0;1.0;2.0;2.0;1.0;25.0;0.5;1.0;4.0;5.0
org.apache.bcel.generic.CodeExceptionGen;0.0;19.0;1.0;22.0;21.0;42.0;150.0;0.5961538461538461;0.6458333333333334;19.0;6.0
org.apache.bcel.generic.BIPUSH;0.0;20.0;2.0;17.0;3.0;9.0;79.0;0.33333333333333337;0.4;20.0;7.0
org.apache.bcel.generic.I2F;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.LineNumberGen;0.0;17.0;1.0;12.0;9.0;15.0;81.0;0.5;0.5714285714285714;17.0;2.0
org.apache.bcel.generic.I2D;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.statics.LocalVariablesInfo;0.0;12.0;1.0;4.0;13.0;0.0;41.0;0.0;0.0;12.0;2.0
org.apache.bcel.verifier.statics.DOUBLE_Upper;0.0;4.0;2.0;1.0;1.0;0.0;13.0;0.0;0.0;4.0;2.0
org.apache.bcel.classfile.ConstantPool;0.0;35.0;1.0;49.0;74.0;63.0;333.0;0.4285714285714286;0.46153846153846156;35.0;86.0
org.apache.bcel.generic.TABLESWITCH;0.0;16.0;4.0;25.0;6.0;3.0;81.0;1.0;0.0;16.0;8.0
org.apache.bcel.verifier.statics.Pass1Verifier;0.0;19.0;2.0;12.0;12.0;2.0;160.0;0.5;0.75;19.0;2.0
org.apache.bcel.generic.SimpleElementValueGen;0.0;28.0;2.0;16.0;41.0;0.0;234.0;0.0;0.0;28.0;2.0
org.apache.bcel.generic.DALOAD;0.0;7.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;7.0;7.0
org.apache.bcel.generic.I2L;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.FCMPG;0.0;13.0;2.0;6.0;1.0;1.0;29.0;1.0;0.0;13.0;7.0
org.apache.bcel.generic.LocalVariableGen;0.0;21.0;1.0;33.0;33.0;153.0;229.0;0.7755102040816326;0.8142857142857143;21.0;3.0
org.apache.bcel.util.MethodHTML;0.0;23.0;1.0;21.0;24.0;0.0;119.0;0.125;0.25;23.0;2.0
org.apache.bcel.generic.IF_ICMPLE;0.0;9.0;4.0;7.0;1.0;1.0;38.0;1.0;0.0;9.0;8.0
org.apache.bcel.generic.DDIV;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.statics.Pass2Verifier$CPESSC_Visitor;0.0;71.0;2.0;97.0;204.0;320.0;953.0;0.8911111111111111;0.9218390804597701;0.0;1.0
org.apache.bcel.classfile.FieldOrMethod;2.0;23.0;2.0;24.0;19.0;59.0;260.0;0.7946428571428572;0.8557692307692307;23.0;15.0
org.apache.bcel.generic.FCMPL;0.0;13.0;2.0;6.0;1.0;1.0;29.0;1.0;0.0;13.0;7.0
org.apache.bcel.generic.ISHL;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.util.ByteSequence$ByteArrayStream;0.0;7.0;3.0;2.0;3.0;1.0;15.0;1.0;0.0;0.0;1.0
org.apache.bcel.generic.ISHR;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.NOP;0.0;8.0;2.0;2.0;0.0;0.0;18.0;1.0;0.0;8.0;8.0
org.apache.bcel.verifier.exc.StaticCodeInstructionConstraintException;0.0;4.0;7.0;0.0;0.0;0.0;5.0;1.0;0.0;4.0;2.0
org.apache.bcel.classfile.ClassParser;0.0;24.0;1.0;23.0;21.0;0.0;263.0;0.7291666666666667;0.8203125;24.0;7.0
org.apache.bcel.generic.DREM;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.IFNULL;0.0;9.0;4.0;7.0;1.0;1.0;38.0;1.0;0.0;9.0;8.0
org.apache.bcel.generic.ASTORE;0.0;7.0;4.0;3.0;0.0;0.0;31.0;1.0;0.0;7.0;11.0
org.apache.bcel.generic.StackInstruction;9.0;6.0;2.0;1.0;1.0;0.0;22.0;1.0;0.0;6.0;16.0
org.apache.bcel.verifier.structurals.ControlFlowGraph$InstructionContextImpl;0.0;40.0;1.0;45.0;57.0;81.0;346.0;0.8285714285714285;0.8923076923076922;0.0;1.0
org.apache.bcel.classfile.EmptyVisitor;2.0;51.0;1.0;46.0;0.0;1035.0;285.0;1.0;0.0;51.0;4.0
org.apache.bcel.generic.ATHROW;0.0;14.0;2.0;5.0;1.0;1.0;33.0;1.0;0.0;13.0;10.0
org.apache.bcel.generic.ArrayInstruction;16.0;16.0;2.0;4.0;27.0;1.0;58.0;1.0;0.0;16.0;23.0
org.apache.bcel.generic.FMUL;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.exc.LocalVariableInfoInconsistentException;0.0;4.0;6.0;0.0;0.0;0.0;15.0;1.0;0.0;4.0;4.0
org.apache.bcel.classfile.CodeException;0.0;19.0;1.0;20.0;12.0;60.0;182.0;0.6428571428571428;0.6923076923076923;19.0;12.0
org.apache.bcel.generic.IASTORE;0.0;7.0;3.0;6.0;0.0;0.0;25.0;1.0;0.0;7.0;7.0
org.apache.bcel.classfile.Deprecated;0.0;17.0;2.0;14.0;6.0;9.0;111.0;0.33333333333333337;0.4;17.0;7.0
org.apache.bcel.classfile.ElementValuePair;0.0;12.0;1.0;14.0;4.0;6.0;44.0;0.6;0.75;12.0;4.0
org.apache.bcel.classfile.JavaClass;0.0;55.0;2.0;125.0;114.0;1670.0;879.0;0.9519230769230769;0.9680573663624511;53.0;30.0
org.apache.bcel.generic.LNEG;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.classfile.Code;0.0;21.0;2.0;41.0;34.0;112.0;310.0;0.7052631578947368;0.7444444444444445;21.0;13.0
org.apache.bcel.classfile.RuntimeInvisibleParameterAnnotations;0.0;7.0;3.0;0.0;0.0;0.0;11.0;1.0;0.0;7.0;3.0
org.apache.bcel.generic.FieldGen;2.0;44.0;3.0;67.0;47.0;225.0;337.0;0.7307692307692308;0.76;43.0;2.0
org.apache.bcel.generic.FRETURN;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.LDC_W;0.0;11.0;4.0;5.0;0.0;0.0;24.0;1.0;0.0;11.0;4.0
org.apache.bcel.generic.DLOAD;0.0;7.0;4.0;3.0;0.0;0.0;31.0;1.0;0.0;7.0;8.0
org.apache.bcel.generic.LMUL;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.verifier.structurals.Frame;0.0;11.0;1.0;13.0;11.0;21.0;112.0;0.5555555555555556;0.625;11.0;6.0
org.apache.bcel.generic.IF_ICMPLT;0.0;9.0;4.0;7.0;1.0;1.0;38.0;1.0;0.0;9.0;8.0
org.apache.bcel.generic.DADD;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.classfile.InnerClass;0.0;19.0;1.0;22.0;12.0;47.0;182.0;0.6153846153846154;0.6666666666666666;19.0;9.0
org.apache.bcel.verifier.structurals.Pass3bVerifier;0.0;54.0;2.0;65.0;62.0;5.0;341.0;0.6666666666666667;0.888888888888889;51.0;2.0
org.apache.bcel.classfile.ExceptionTable;0.0;18.0;2.0;20.0;14.0;7.0;144.0;0.125;0.14285714285714285;18.0;11.0
org.apache.bcel.verifier.exc.StaticCodeInstructionOperandConstraintException;0.0;4.0;7.0;0.0;0.0;0.0;5.0;1.0;0.0;4.0;2.0
org.apache.bcel.generic.FNEG;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.ClassGen;0.0;45.0;2.0;84.0;57.0;1054.0;562.0;0.9115646258503401;0.9305555555555555;39.0;3.0
org.apache.bcel.verifier.structurals.InstConstraintVisitor;0.0;212.0;2.0;236.0;521.0;13611.0;2906.0;0.9519774011299436;0.9573863636363636;212.0;4.0
org.apache.bcel.util.InstructionFinder;0.0;31.0;1.0;41.0;46.0;46.0;352.0;0.8181818181818181;0.9;28.0;1.0
org.apache.bcel.generic.IOR;0.0;6.0;3.0;6.0;0.0;0.0;22.0;1.0;0.0;6.0;7.0
org.apache.bcel.classfile.Method;0.0;28.0;3.0;39.0;31.0;85.0;235.0;0.8214285714285714;0.8846153846153846;28.0;20.0
org.apache.bcel.classfile.Signature$MyByteArrayInputStream;0.0;7.0;3.0;2.0;3.0;1.0;16.0;1.0;0.0;0.0;1.0
