CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.configuration2.tree.xpath.ConfigurationNodePointerFactory$NodeWrapper;0.0;4.0;1.0;2.0;2.0;1.0;38.0;0.5;1.0;0.0;1.0
org.apache.commons.configuration2.SubnodeConfiguration;0.0;15.0;5.0;22.0;11.0;45.0;159.0;0.9;1.0;15.0;3.0
org.apache.commons.configuration2.reloading.FileHandlerReloadingDetector;1.0;17.0;1.0;26.0;21.0;44.0;223.0;0.9;1.0;17.0;3.0
org.apache.commons.configuration2.PropertiesConfiguration$PropertiesReader;0.0;17.0;3.0;37.0;24.0;87.0;288.0;0.8928571428571429;0.9615384615384616;0.0;2.0
org.apache.commons.configuration2.tree.NodeTracker$TrackedNodeData;0.0;8.0;1.0;10.0;8.0;13.0;124.0;0.6190476190476191;0.7222222222222223;0.0;1.0
org.apache.commons.configuration2.builder.HierarchicalBuilderParametersImpl;2.0;10.0;3.0;5.0;1.0;0.0;28.0;0.0;0.0;10.0;4.0
org.apache.commons.configuration2.beanutils.XMLBeanDeclaration$NodeData;0.0;19.0;1.0;22.0;9.0;1.0;117.0;0.125;0.14285714285714285;0.0;1.0
org.apache.commons.configuration2.spring.ConfigurationPropertySource;0.0;13.0;2.0;9.0;3.0;0.0;29.0;1.0;0.0;10.0;1.0
org.apache.commons.configuration2.io.VerifiableOutputStream;0.0;4.0;2.0;1.0;0.0;0.0;2.0;1.0;0.0;4.0;3.0
org.apache.commons.configuration2.builder.BasicBuilderParameters;5.0;41.0;1.0;58.0;60.0;326.0;590.0;0.8869047619047619;0.9197530864197531;31.0;15.0
org.apache.commons.configuration2.interpol.ConfigurationInterpolator;0.0;29.0;1.0;57.0;48.0;247.0;471.0;0.9083333333333333;0.9478260869565218;26.0;17.0
org.apache.commons.configuration2.tree.TreeData;0.0;18.0;2.0;22.0;20.0;53.0;212.0;0.7777777777777778;0.8484848484848485;16.0;3.0
org.apache.commons.configuration2.interpol.StringLookupAdapter;0.0;7.0;1.0;2.0;1.0;0.0;13.0;0.0;0.0;7.0;1.0
org.apache.commons.configuration2.SubsetConfiguration$SubsetIterator;0.0;9.0;1.0;7.0;2.0;0.0;49.0;0.0;0.0;0.0;1.0
org.apache.commons.configuration2.FindNodeVisitor;0.0;8.0;2.0;5.0;3.0;0.0;57.0;0.375;0.5;7.0;2.0
org.apache.commons.configuration2.PropertiesConfiguration$JupPropertiesWriter;0.0;20.0;4.0;0.0;0.0;0.0;59.0;1.0;0.0;0.0;1.0
org.apache.commons.configuration2.StrictConfigurationComparator;0.0;11.0;1.0;6.0;18.0;0.0;51.0;1.0;0.0;10.0;1.0
org.apache.commons.configuration2.builder.ReloadingFileBasedConfigurationBuilder;0.0;24.0;3.0;19.0;9.0;20.0;192.0;0.8095238095238095;0.9444444444444445;22.0;3.0
