CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction;0.0;8.0;1.0;1.0;19.0;0.0;62.0;0.0;0.0;8.0;2.0
org.apache.commons.math3.fraction.BigFraction;1.0;29.0;2.0;78.0;171.0;364.0;1186.0;0.9053030303030303;0.9263565891472869;29.0;9.0
org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegrator;0.0;5.0;3.0;0.0;0.0;0.0;26.0;1.0;0.0;5.0;1.0
org.apache.commons.math3.distribution.GumbelDistribution;0.0;15.0;2.0;14.0;24.0;47.0;131.0;0.75;0.8181818181818182;15.0;1.0
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunction;0.0;13.0;1.0;7.0;28.0;5.0;225.0;0.65;0.8666666666666667;13.0;2.0
org.apache.commons.math3.ode.nonstiff.HighamHall54FieldStepInterpolator;0.0;20.0;3.0;15.0;6.0;1.0;80.0;1.0;0.0;15.0;2.0
org.apache.commons.math3.stat.correlation.Covariance;1.0;15.0;1.0;17.0;23.0;36.0;248.0;0.8888888888888888;1.0;15.0;4.0
org.apache.commons.math3.fitting.CurveFitter;3.0;27.0;1.0;19.0;4.0;11.0;179.0;0.5714285714285714;0.6666666666666666;24.0;5.0
org.apache.commons.math3.stat.interval.ConfidenceInterval;0.0;10.0;1.0;5.0;10.0;7.0;81.0;0.6;0.75;10.0;7.0
org.apache.commons.math3.analysis.differentiation.DerivativeStructure;0.0;24.0;1.0;145.0;147.0;1032.0;1133.0;0.545045045045045;0.5525114155251142;23.0;48.0
org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution;1.0;24.0;2.0;11.0;16.0;0.0;132.0;0.125;0.16666666666666666;20.0;3.0
org.apache.commons.math3.primes.SmallPrimes;0.0;11.0;1.0;12.0;37.0;5.0;156.0;0.625;0.8333333333333334;10.0;3.0
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunction;0.0;17.0;1.0;7.0;30.0;2.0;168.0;0.5833333333333333;0.875;17.0;2.0
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils;0.0;22.0;1.0;24.0;81.0;66.0;435.0;1.0;0.0;21.0;8.0
