CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.mockito.internal.stubbing.answers.Returns;0.0;17.0;1.0;18.0;11.0;5.0;44.0;0.5833333333333333;0.7;16.0;3.0
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper;0.0;10.0;1.0;12.0;12.0;5.0;39.0;0.16666666666666663;0.2;10.0;2.0
org.mockito.runners.MockitoJUnitRunner$Strict;0.0;6.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0
org.mockito.internal.debugging.WarningsFinder;0.0;13.0;1.0;9.0;5.0;0.0;34.0;0.0;0.0;9.0;2.0
org.mockito.internal.creation.settings.CreationSettings;1.0;25.0;1.0;21.0;21.0;204.0;141.0;0.9411764705882353;0.9882352941176471;21.0;9.0
org.mockito.internal.util.concurrent.WeakConcurrentMap$EntryIterator;0.0;21.0;1.0;9.0;7.0;3.0;45.0;0.5;0.6666666666666666;0.0;1.0
org.mockito.AdditionalMatchers;0.0;27.0;1.0;75.0;68.0;2346.0;1015.0;1.0;0.0;27.0;2.0
org.mockito.internal.util.reflection.GenericMetadataSupport$NotGenericReturnTypeSupport;0.0;8.0;2.0;1.0;1.0;0.0;13.0;0.0;0.0;0.0;1.0
org.mockito.internal.invocation.DefaultInvocationFactory;0.0;19.0;1.0;12.0;9.0;15.0;38.0;1.0;0.0;19.0;3.0
org.mockito.internal.util.reflection.BeanPropertySetter;0.0;17.0;1.0;18.0;5.0;2.0;82.0;0.5;0.75;17.0;2.0
org.mockito.internal.stubbing.StubberImpl;0.0;25.0;1.0;24.0;28.0;30.0;110.0;0.65;0.7222222222222222;23.0;2.0
org.mockito.internal.session.MockitoSessionLoggerAdapter;0.0;7.0;1.0;2.0;0.0;0.0;11.0;0.0;0.0;7.0;2.0
org.mockito.internal.util.collections.IdentitySet;0.0;7.0;1.0;3.0;5.0;0.0;15.0;0.0;0.0;7.0;2.0
org.mockito.ArgumentCaptor;0.0;12.0;1.0;8.0;4.0;3.0;88.0;0.5;0.6666666666666666;8.0;2.0
org.mockito.internal.configuration.MockAnnotationProcessor;0.0;12.0;1.0;17.0;9.0;1.0;29.0;1.0;0.0;12.0;2.0
org.mockito.junit.MockitoJUnit;1.0;9.0;1.0;2.0;2.0;1.0;23.0;1.0;0.0;9.0;1.0
org.mockito.internal.junit.StrictStubsRunnerTestListener;0.0;11.0;1.0;4.0;0.0;1.0;14.0;0.5;1.0;11.0;2.0
org.mockito.internal.stubbing.answers.ReturnsElementsOf;0.0;13.0;1.0;4.0;5.0;0.0;17.0;0.0;0.0;12.0;2.0
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet;0.0;26.0;1.0;49.0;30.0;119.0;125.0;0.33333333333333337;0.35;23.0;2.0
org.mockito.internal.creation.instance.DefaultInstantiatorProvider;0.0;10.0;1.0;3.0;5.0;0.0;10.0;0.0;0.0;9.0;1.0
org.mockito.BDDMockito$BDDOngoingStubbingImpl;0.0;10.0;1.0;18.0;9.0;0.0;42.0;0.0;0.0;0.0;1.0
org.mockito.internal.invocation.InterceptedInvocation;0.0;26.0;1.0;32.0;24.0;156.0;144.0;0.9122807017543859;0.9629629629629629;25.0;2.0
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor$ForWriteReplace;0.0;7.0;1.0;4.0;1.0;0.0;4.0;1.0;0.0;0.0;2.0
org.mockito.internal.stubbing.DoAnswerStyleStubbing;0.0;11.0;1.0;8.0;3.0;2.0;25.0;0.30000000000000004;0.375;10.0;2.0
org.mockito.internal.reporting.Discrepancy;1.0;5.0;1.0;5.0;4.0;4.0;24.0;0.5;0.6666666666666666;5.0;4.0
org.mockito.internal.util.reflection.GenericMaster;0.0;9.0;1.0;4.0;7.0;0.0;21.0;1.0;0.0;8.0;2.0
org.mockito.internal.verification.Calls;0.0;18.0;1.0;10.0;2.0;5.0;33.0;0.5;0.6666666666666666;18.0;2.0
org.mockito.ArgumentMatchers;2.0;68.0;1.0;75.0;62.0;1596.0;1207.0;1.0;0.0;51.0;4.0
org.mockito.internal.configuration.plugins.PluginFileReader;0.0;9.0;1.0;8.0;7.0;1.0;18.0;1.0;0.0;9.0;2.0
org.mockito.internal.stubbing.InvocationContainerImpl;0.0;39.0;1.0;47.0;20.0;131.0;139.0;0.8245614035087719;0.8703703703703703;34.0;11.0
org.mockito.internal.util.StringUtil;0.0;12.0;1.0;21.0;19.0;15.0;76.0;0.8333333333333334;1.0;11.0;16.0
org.mockito.internal.InOrderImpl;0.0;24.0;1.0;15.0;9.0;11.0;40.0;0.6111111111111112;0.7333333333333333;22.0;4.0
org.mockito.exceptions.misusing.MissingMethodInvocationException;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.exceptions.verification.TooLittleActualInvocations;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.internal.stubbing.answers.InvocationInfo;0.0;15.0;1.0;20.0;20.0;0.0;60.0;0.0;0.0;14.0;7.0
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs$ReturnsDeepStubsSerializationFallback;0.0;10.0;2.0;2.0;2.0;1.0;14.0;0.5;1.0;0.0;1.0
org.mockito.internal.configuration.InjectingAnnotationEngine;0.0;18.0;1.0;16.0;3.0;10.0;73.0;0.8;1.0;16.0;2.0
org.mockito.exceptions.verification.TooManyActualInvocations;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.internal.matchers.ArrayEquals;0.0;17.0;2.0;23.0;56.0;6.0;62.0;1.0;0.0;17.0;3.0
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor$ForEquals;0.0;8.0;1.0;1.0;2.0;0.0;5.0;1.0;0.0;0.0;2.0
org.mockito.internal.junit.UnusedStubbings;0.0;16.0;1.0;14.0;11.0;0.0;45.0;0.0;0.0;14.0;3.0
org.mockito.internal.util.reflection.Fields;0.0;23.0;1.0;17.0;14.0;15.0;122.0;1.0;0.0;18.0;1.0
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor$DispatcherDefaultingToRealMethod;0.0;23.0;1.0;4.0;8.0;1.0;37.0;1.0;0.0;0.0;2.0
org.mockito.exceptions.misusing.RedundantListenerException;0.0;3.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;4.0
org.mockito.internal.matchers.Not;0.0;9.0;1.0;3.0;2.0;0.0;14.0;0.0;0.0;7.0;2.0
org.mockito.internal.configuration.injection.ConstructorInjection;0.0;21.0;2.0;5.0;3.0;0.0;46.0;1.0;0.0;19.0;2.0
org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilter;0.0;11.0;1.0;5.0;2.0;0.0;12.0;0.33333333333333337;0.33333333333333337;11.0;8.0
org.mockito.internal.invocation.mockref.MockWeakReference;0.0;14.0;1.0;3.0;4.0;1.0;28.0;0.5;1.0;12.0;4.0
org.mockito.internal.junit.ExceptionFactory$JUnitArgsAreDifferent;0.0;5.0;1.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0
org.mockito.internal.debugging.Localized;0.0;5.0;1.0;2.0;2.0;1.0;16.0;0.5;1.0;4.0;2.0
org.mockito.internal.util.reflection.SuperTypesLastSorter;0.0;16.0;1.0;8.0;10.0;0.0;45.0;0.0;0.0;14.0;2.0
org.mockito.internal.verification.checkers.AtLeastDiscrepancy;0.0;5.0;2.0;2.0;1.0;0.0;9.0;1.0;0.0;5.0;2.0
org.mockito.internal.verification.Times;0.0;18.0;1.0;13.0;6.0;3.0;40.0;0.25;0.3333333333333333;18.0;2.0
org.mockito.internal.util.collections.Iterables;0.0;14.0;1.0;8.0;4.0;1.0;26.0;1.0;0.0;10.0;2.0
org.mockito.internal.util.concurrent.WeakConcurrentMap$SimpleEntry;0.0;14.0;1.0;5.0;5.0;2.0;25.0;0.5;0.75;0.0;1.0
org.mockito.internal.listeners.StubbingLookupNotifier$Event;0.0;9.0;1.0;4.0;4.0;6.0;34.0;0.75;1.0;0.0;1.0
org.mockito.internal.stubbing.StrictnessSelector;0.0;7.0;1.0;3.0;6.0;0.0;24.0;1.0;0.0;7.0;2.0
org.mockito.internal.verification.InOrderWrapper;0.0;14.0;1.0;7.0;1.0;1.0;19.0;0.5;1.0;14.0;3.0
org.mockito.internal.configuration.injection.scanner.MockScanner;0.0;16.0;1.0;19.0;12.0;10.0;65.0;0.8;1.0;14.0;2.0
org.mockito.internal.listeners.VerificationStartedNotifier$Event;0.0;13.0;1.0;8.0;4.0;0.0;25.0;0.25;0.5;0.0;1.0
org.mockito.internal.matchers.LocalizedMatcher;0.0;7.0;1.0;2.0;2.0;1.0;16.0;0.5;1.0;7.0;5.0
org.mockito.exceptions.misusing.InjectMocksException;0.0;4.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;4.0;2.0
org.mockito.exceptions.misusing.PotentialStubbingProblem;0.0;3.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;2.0
org.mockito.exceptions.misusing.CannotVerifyStubOnlyMock;0.0;3.0;4.0;0.0;0.0;0.0;4.0;1.0;0.0;3.0;2.0
org.mockito.internal.util.reflection.LenientCopyTool;0.0;13.0;1.0;14.0;4.0;6.0;37.0;0.75;1.0;12.0;3.0
org.mockito.internal.junit.StubbingHint;0.0;5.0;1.0;5.0;2.0;0.0;18.0;0.0;0.0;5.0;3.0
org.mockito.internal.util.reflection.FieldInitializer$ParameterizedConstructorInstantiator;0.0;33.0;1.0;21.0;5.0;2.0;76.0;0.5833333333333333;0.875;0.0;1.0
org.mockito.internal.util.reflection.GenericMetadataSupport$FromClassGenericMetadataSupport;0.0;6.0;2.0;1.0;1.0;0.0;13.0;0.0;0.0;0.0;1.0
